Country,Year,GDP_rise,Gini,Agg_dem,Agg_sup,Avg CPI,Eco_Equ,Per_cap,mar_cost,inf_rate,int_rate
Uganda,1978,4.65,7.67,4.25,7.01,156.9,258.66,4.65,7.67,4.65,7.67
Algeria,1978,5.25,8.65,4.25,7.01,156.9,258.66,5.25,8.65,5.25,8.65
Sudan,1978,0,0,4.25,7.01,156.9,258.66,0,0,0,0
Morocco,1978,3.25,5.36,4.25,7.01,156.9,258.66,3.25,5.36,3.25,5.36
Angola,1978,4.25,7.01,4.25,7.01,156.9,258.66,4.25,7.01,4.25,7.01
Mozambique,1978,5.25,8.65,4.25,7.01,156.9,258.66,5.25,8.65,5.25,8.65
Ghana,1978,4.25,7.01,4.25,7.01,156.9,258.66,4.25,7.01,4.25,7.01
Madagascar,1978,4.25,7.01,4.25,7.01,156.9,258.66,4.25,7.01,4.25,7.01
Cameron,1978,3.35,5.52,4.25,7.01,156.9,258.66,3.35,5.52,3.35,5.52
cotetrichy,1978,4.65,7.67,4.25,7.01,156.9,258.66,4.65,7.67,4.65,7.67
Niger,1978,2.65,4.37,4.25,7.01,156.9,258.66,2.65,4.37,2.65,4.37
BurkinaFaso,1978,4.25,7.01,4.25,7.01,156.9,258.66,4.25,7.01,4.25,7.01
mali,1978,0,0,4.25,7.01,156.9,258.66,0,0,0,0
malawi,1978,4.25,7.01,4.25,7.01,156.9,258.66,4.25,7.01,4.25,7.01
Zambia,1978,4.25,7.01,4.25,7.01,156.9,258.66,4.25,7.01,4.25,7.01
Senegal,1978,4.75,7.83,4.25,7.01,156.9,258.66,4.75,7.83,4.75,7.83
Zimbabwe,1978,3.35,5.52,4.25,7.01,156.9,258.66,3.35,5.52,3.35,5.52
Guinea,1978,4.25,7.01,4.25,7.01,156.9,258.66,4.25,7.01,4.25,7.01
Rwanda,1978,0,0,4.25,7.01,156.9,258.66,0,0,0,0
Benin,1978,4.25,7.01,4.25,7.01,156.9,258.66,4.25,7.01,4.25,7.01
Burundi,1978,4.25,7.01,4.25,7.01,156.9,258.66,4.25,7.01,4.25,7.01
Tunisia,1978,4.25,7.01,4.25,7.01,156.9,258.66,4.25,7.01,4.25,7.01
Nevada,1978,4.25,7.01,4.25,7.01,156.9,258.66,4.25,7.01,4.25,7.01
Togo,1978,4.25,7.01,4.25,7.01,156.9,258.66,4.25,7.01,4.25,7.01
Libya,1978,5.05,8.33,4.25,7.01,156.9,258.66,5.05,8.33,5.05,8.33
Congo,1978,4.25,7.01,4.25,7.01,156.9,258.66,4.25,7.01,4.25,7.01
Liberia,1978,4.25,7.01,4.25,7.01,156.9,258.66,4.25,7.01,4.25,7.01
Mauritania,1978,4.25,7.01,4.25,7.01,156.9,258.66,4.25,7.01,4.25,7.01
Eritrea,1978,4.25,7.01,4.25,7.01,156.9,258.66,4.25,7.01,4.25,7.01
Namibia,1978,4.25,7.01,4.25,7.01,156.9,258.66,4.25,7.01,4.25,7.01
Oklahoma,1978,4.25,7.01,4.25,7.01,156.9,258.66,4.25,7.01,4.25,7.01
Gambia,1978,4.75,7.83,4.25,7.01,156.9,258.66,4.75,7.83,4.75,7.83
Botswana,1978,4.25,7.01,4.25,7.01,156.9,258.66,4.25,7.01,4.25,7.01
Puerto Rico,1978,1.2,1.98,4.25,7.01,156.9,258.66,1.2,1.98,4.75,7.83
Rhode Island,1978,4.45,7.34,4.25,7.01,156.9,258.66,4.45,7.34,4.45,7.34
Gabon,1978,0,0,4.25,7.01,156.9,258.66,0,0,0,0
Lesotho,1978,4.25,7.01,4.25,7.01,156.9,258.66,4.25,7.01,4.25,7.01
Mauritius,1978,0,0,4.25,7.01,156.9,258.66,0,0,0,0
Eswatini,1978,3.35,5.52,4.25,7.01,156.9,258.66,3.35,5.52,3.35,5.52
Djibouti,1978,4.65,7.67,4.25,7.01,156.9,258.66,4.65,7.67,4.65,7.67
Utah,1978,4.25,7.01,4.25,7.01,156.9,258.66,4.25,7.01,4.25,7.01
Vermont,1978,4.75,7.83,4.25,7.01,156.9,258.66,4.75,7.83,4.75,7.83
Comoros,1978,4.25,7.01,4.25,7.01,156.9,258.66,4.25,7.01,4.25,7.01
CaboVerde,1978,4.9,8.08,4.25,7.01,156.9,258.66,4.9,8.08,4.9,8.08
Seychelles,1978,4.25,7.01,4.25,7.01,156.9,258.66,4.25,7.01,4.25,7.01
Wisconsin,1978,4.25,7.01,4.25,7.01,156.9,258.66,4.25,7.01,4.25,7.01
Wyoming,1978,1.6,2.64,4.25,7.01,156.9,258.66,1.6,2.64,1.6,2.64
Nigeria,1979,0,0,4.75,7.66,160.5,258.66,0,0,0,0
Ethiopia,1979,5.25,8.46,4.75,7.66,160.5,258.66,5.25,8.46,5.25,8.46
Egypt,1979,0,0,4.75,7.66,160.5,258.66,0,0,0,0
DRcongo,1979,4.25,6.85,4.75,7.66,160.5,258.66,4.25,6.85,4.25,6.85
Tanzania,1979,4.75,7.66,4.75,7.66,160.5,258.66,4.75,7.66,4.75,7.66
SouthAfrica,1979,4.75,7.66,4.75,7.66,160.5,258.66,4.75,7.66,4.75,7.66
Kenya,1979,4.77,7.69,4.75,7.66,160.5,258.66,4.77,7.69,4.77,7.69
Uganda,1979,5,8.06,4.75,7.66,160.5,258.66,5,8.06,5,8.06
Algeria,1979,5.75,9.27,4.75,7.66,160.5,258.66,5.75,9.27,5.75,9.27
Sudan,1979,0,0,4.75,7.66,160.5,258.66,0,0,0,0
Morocco,1979,3.25,5.24,4.75,7.66,160.5,258.66,3.25,5.24,3.25,5.24
Angola,1979,4.75,7.66,4.75,7.66,160.5,258.66,4.75,7.66,4.75,7.66
Mozambique,1979,5.25,8.46,4.75,7.66,160.5,258.66,5.25,8.46,5.25,8.46
Ghana,1979,4.25,6.85,4.75,7.66,160.5,258.66,4.25,6.85,4.25,6.85
Madagascar,1979,4.75,7.66,4.75,7.66,160.5,258.66,4.75,7.66,4.75,7.66
Cameron,1979,3.35,5.4,4.75,7.66,160.5,258.66,3.35,5.4,3.35,5.4
cotetrichy,1979,4.75,7.66,4.75,7.66,160.5,258.66,4.75,7.66,4.75,7.66
Niger,1979,2.65,4.27,4.75,7.66,160.5,258.66,2.65,4.27,2.65,4.27
BurkinaFaso,1979,4.25,6.85,4.75,7.66,160.5,258.66,4.25,6.85,4.25,6.85
mali,1979,0,0,4.75,7.66,160.5,258.66,0,0,0,0
malawi,1979,4.75,7.66,4.75,7.66,160.5,258.66,4.75,7.66,4.75,7.66
Zambia,1979,4.75,7.66,4.75,7.66,160.5,258.66,4.75,7.66,4.75,7.66
Senegal,1979,5.25,8.46,4.75,7.66,160.5,258.66,5.25,8.46,5.25,8.46
Zimbabwe,1979,3.35,5.4,4.75,7.66,160.5,258.66,3.35,5.4,3.35,5.4
Guinea,1979,4.25,6.85,4.75,7.66,160.5,258.66,4.25,6.85,4.25,6.85
Rwanda,1979,0,0,4.75,7.66,160.5,258.66,0,0,0,0
Benin,1979,4.75,7.66,4.75,7.66,160.5,258.66,4.75,7.66,4.75,7.66
Burundi,1979,4.75,7.66,4.75,7.66,160.5,258.66,4.75,7.66,4.75,7.66
Tunisia,1979,4.25,6.85,4.75,7.66,160.5,258.66,4.25,6.85,4.25,6.85
Nevada,1979,4.75,7.66,4.75,7.66,160.5,258.66,4.75,7.66,4.75,7.66
Togo,1979,4.75,7.66,4.75,7.66,160.5,258.66,4.75,7.66,4.75,7.66
Libya,1979,5.05,8.14,4.75,7.66,160.5,258.66,5.05,8.14,5.05,8.14
Congo,1979,4.25,6.85,4.75,7.66,160.5,258.66,4.25,6.85,4.25,6.85
Liberia,1979,4.25,6.85,4.75,7.66,160.5,258.66,4.25,6.85,4.25,6.85
Mauritania,1979,4.25,6.85,4.75,7.66,160.5,258.66,4.25,6.85,4.25,6.85
Eritrea,1979,4.75,7.66,4.75,7.66,160.5,258.66,4.75,7.66,4.75,7.66
Namibia,1979,4.25,6.85,4.75,7.66,160.5,258.66,4.25,6.85,4.25,6.85
Oklahoma,1979,4.75,7.66,4.75,7.66,160.5,258.66,4.75,7.66,4.75,7.66
Gambia,1979,5.5,8.86,4.75,7.66,160.5,258.66,5.5,8.86,5.5,8.86
Botswana,1979,4.75,7.66,4.75,7.66,160.5,258.66,4.75,7.66,4.75,7.66
Puerto Rico,1979,1.2,1.93,4.75,7.66,160.5,258.66,1.2,1.93,4.75,7.66
Rhode Island,1979,5.15,8.3,4.75,7.66,160.5,258.66,5.15,8.3,5.15,8.3
Gabon,1979,0,0,4.75,7.66,160.5,258.66,0,0,0,0
Lesotho,1979,4.25,6.85,4.75,7.66,160.5,258.66,4.25,6.85,4.25,6.85
Mauritius,1979,0,0,4.75,7.66,160.5,258.66,0,0,0,0
Eswatini,1979,3.35,5.4,4.75,7.66,160.5,258.66,3.35,5.4,3.35,5.4
Djibouti,1979,4.65,7.49,4.75,7.66,160.5,258.66,4.65,7.49,4.65,7.49
Utah,1979,4.75,7.66,4.75,7.66,160.5,258.66,4.75,7.66,4.75,7.66
Vermont,1979,5,8.06,4.75,7.66,160.5,258.66,5,8.06,5,8.06
Comoros,1979,4.75,7.66,4.75,7.66,160.5,258.66,4.75,7.66,4.75,7.66
CaboVerde,1979,4.9,7.9,4.75,7.66,160.5,258.66,4.9,7.9,4.9,7.9
Seychelles,1979,4.25,6.85,4.75,7.66,160.5,258.66,4.25,6.85,4.25,6.85
Wisconsin,1979,4.75,7.66,4.75,7.66,160.5,258.66,4.75,7.66,4.75,7.66
Wyoming,1979,1.6,2.58,4.75,7.66,160.5,258.66,1.6,2.58,1.6,2.58
Nigeria,1980,0,0,5.15,8.17,163,258.66,0,0,0,0
Ethiopia,1980,5.65,8.97,5.15,8.17,163,258.66,5.65,8.97,5.65,8.97
Egypt,1980,0,0,5.15,8.17,163,258.66,0,0,0,0
DRcongo,1980,5.15,8.17,5.15,8.17,163,258.66,5.15,8.17,5.15,8.17
Tanzania,1980,5.15,8.17,5.15,8.17,163,258.66,5.15,8.17,5.15,8.17
SouthAfrica,1980,5.15,8.17,5.15,8.17,163,258.66,5.15,8.17,5.15,8.17
Kenya,1980,5.18,8.22,5.15,8.17,163,258.66,5.18,8.22,5.18,8.22
Uganda,1980,5.15,8.17,5.15,8.17,163,258.66,5.15,8.17,5.15,8.17
Algeria,1980,6.15,9.76,5.15,8.17,163,258.66,6.15,9.76,6.15,9.76
Sudan,1980,0,0,5.15,8.17,163,258.66,0,0,0,0
Morocco,1980,3.25,5.16,5.15,8.17,163,258.66,3.25,5.16,3.25,5.16
Angola,1980,5.15,8.17,5.15,8.17,163,258.66,5.15,8.17,5.15,8.17
Mozambique,1980,5.25,8.33,5.15,8.17,163,258.66,5.25,8.33,5.25,8.33
Ghana,1980,5.15,8.17,5.15,8.17,163,258.66,5.15,8.17,5.15,8.17
Madagascar,1980,5.15,8.17,5.15,8.17,163,258.66,5.15,8.17,5.15,8.17
Cameron,1980,3.35,5.32,5.15,8.17,163,258.66,3.35,5.32,3.35,5.32
cotetrichy,1980,5.15,8.17,5.15,8.17,163,258.66,5.15,8.17,5.15,8.17
Niger,1980,2.65,4.21,5.15,8.17,163,258.66,2.65,4.21,2.65,4.21
BurkinaFaso,1980,4.25,6.74,5.15,8.17,163,258.66,4.25,6.74,4.25,6.74
mali,1980,0,0,5.15,8.17,163,258.66,0,0,0,0
malawi,1980,5.15,8.17,5.15,8.17,163,258.66,5.15,8.17,5.15,8.17
Zambia,1980,5.15,8.17,5.15,8.17,163,258.66,5.15,8.17,5.15,8.17
Senegal,1980,5.25,8.33,5.15,8.17,163,258.66,5.25,8.33,5.25,8.33
Zimbabwe,1980,5.15,8.17,5.15,8.17,163,258.66,5.15,8.17,5.15,8.17
Guinea,1980,5.15,8.17,5.15,8.17,163,258.66,5.15,8.17,5.15,8.17
Rwanda,1980,0,0,5.15,8.17,163,258.66,0,0,0,0
Benin,1980,5.15,8.17,5.15,8.17,163,258.66,5.15,8.17,5.15,8.17
Burundi,1980,5.15,8.17,5.15,8.17,163,258.66,5.15,8.17,5.15,8.17
Tunisia,1980,5.15,8.17,5.15,8.17,163,258.66,5.15,8.17,5.15,8.17
Nevada,1980,5.15,8.17,5.15,8.17,163,258.66,5.15,8.17,5.15,8.17
Togo,1980,5.15,8.17,5.15,8.17,163,258.66,5.15,8.17,5.15,8.17
Libya,1980,5.05,8.01,5.15,8.17,163,258.66,5.05,8.01,5.05,8.01
Congo,1980,4.25,6.74,5.15,8.17,163,258.66,4.25,6.74,4.25,6.74
Liberia,1980,4.25,6.74,5.15,8.17,163,258.66,4.25,6.74,4.25,6.74
Mauritania,1980,5.15,8.17,5.15,8.17,163,258.66,5.15,8.17,5.15,8.17
Eritrea,1980,5.15,8.17,5.15,8.17,163,258.66,5.15,8.17,5.15,8.17
Namibia,1980,4.25,6.74,5.15,8.17,163,258.66,4.25,6.74,4.25,6.74
Oklahoma,1980,5.15,8.17,5.15,8.17,163,258.66,5.15,8.17,5.15,8.17
Gambia,1980,6,9.52,5.15,8.17,163,258.66,6,9.52,6,9.52
Botswana,1980,5.15,8.17,5.15,8.17,163,258.66,5.15,8.17,5.15,8.17
Puerto Rico,1980,1.2,1.9,5.15,8.17,163,258.66,1.2,1.9,5.15,8.17
Rhode Island,1980,5.15,8.17,5.15,8.17,163,258.66,5.15,8.17,5.15,8.17
Gabon,1980,0,0,5.15,8.17,163,258.66,0,0,0,0
Lesotho,1980,5.15,8.17,5.15,8.17,163,258.66,5.15,8.17,5.15,8.17
Mauritius,1980,0,0,5.15,8.17,163,258.66,0,0,0,0
Eswatini,1980,3.35,5.32,5.15,8.17,163,258.66,3.35,5.32,3.35,5.32
Djibouti,1980,4.65,7.38,5.15,8.17,163,258.66,4.65,7.38,4.65,7.38
Utah,1980,5.15,8.17,5.15,8.17,163,258.66,5.15,8.17,5.15,8.17
Vermont,1980,5.25,8.33,5.15,8.17,163,258.66,5.25,8.33,5.25,8.33
Comoros,1980,5.15,8.17,5.15,8.17,163,258.66,5.15,8.17,5.15,8.17
CaboVerde,1980,4.9,7.78,5.15,8.17,163,258.66,4.9,7.78,4.9,7.78
Seychelles,1980,4.75,7.54,5.15,8.17,163,258.66,4.75,7.54,4.75,7.54
Wisconsin,1980,5.15,8.17,5.15,8.17,163,258.66,5.15,8.17,5.15,8.17
Wyoming,1980,1.6,2.54,5.15,8.17,163,258.66,1.6,2.54,1.6,2.54
Nigeria,1981,0,0,5.15,8,166.6,258.66,0,0,0,0
Ethiopia,1981,5.65,8.77,5.15,8,166.6,258.66,5.65,8.77,5.65,8.77
Egypt,1981,0,0,5.15,8,166.6,258.66,0,0,0,0
DRcongo,1981,5.15,8,5.15,8,166.6,258.66,5.15,8,5.15,8
Tanzania,1981,5.15,8,5.15,8,166.6,258.66,5.15,8,5.15,8
SouthAfrica,1981,5.15,8,5.15,8,166.6,258.66,5.15,8,5.15,8
Kenya,1981,5.18,8.04,5.15,8,166.6,258.66,5.18,8.04,5.18,8.04
Uganda,1981,5.15,8,5.15,8,166.6,258.66,5.15,8,5.15,8
Algeria,1981,6.15,9.55,5.15,8,166.6,258.66,6.15,9.55,6.15,9.55
Sudan,1981,0,0,5.15,8,166.6,258.66,0,0,0,0
Morocco,1981,3.25,5.05,5.15,8,166.6,258.66,3.25,5.05,3.25,5.05
Angola,1981,5.15,8,5.15,8,166.6,258.66,5.15,8,5.15,8
Mozambique,1981,5.25,8.15,5.15,8,166.6,258.66,5.25,8.15,5.25,8.15
Ghana,1981,5.15,8,5.15,8,166.6,258.66,5.15,8,5.15,8
Madagascar,1981,5.15,8,5.15,8,166.6,258.66,5.15,8,5.15,8
Cameron,1981,3.35,5.2,5.15,8,166.6,258.66,3.35,5.2,3.35,5.2
cotetrichy,1981,5.15,8,5.15,8,166.6,258.66,5.15,8,5.15,8
Niger,1981,2.65,4.11,5.15,8,166.6,258.66,2.65,4.11,2.65,4.11
BurkinaFaso,1981,4.25,6.6,5.15,8,166.6,258.66,4.25,6.6,4.25,6.6
mali,1981,0,0,5.15,8,166.6,258.66,0,0,0,0
malawi,1981,5.15,8,5.15,8,166.6,258.66,5.15,8,5.15,8
Zambia,1981,5.15,8,5.15,8,166.6,258.66,5.15,8,5.15,8
Senegal,1981,5.25,8.15,5.15,8,166.6,258.66,5.25,8.15,5.25,8.15
Zimbabwe,1981,5.15,8,5.15,8,166.6,258.66,5.15,8,5.15,8
Guinea,1981,5.15,8,5.15,8,166.6,258.66,5.15,8,5.15,8
Rwanda,1981,0,0,5.15,8,166.6,258.66,0,0,0,0
Benin,1981,5.15,8,5.15,8,166.6,258.66,5.15,8,5.15,8
Burundi,1981,5.15,8,5.15,8,166.6,258.66,5.15,8,5.15,8
Tunisia,1981,5.15,8,5.15,8,166.6,258.66,5.15,8,5.15,8
Nevada,1981,5.15,8,5.15,8,166.6,258.66,5.15,8,5.15,8
Togo,1981,5.15,8,5.15,8,166.6,258.66,5.15,8,5.15,8
Libya,1981,5.05,7.84,5.15,8,166.6,258.66,5.05,7.84,5.05,7.84
Congo,1981,4.25,6.6,5.15,8,166.6,258.66,4.25,6.6,4.25,6.6
Liberia,1981,4.25,6.6,5.15,8,166.6,258.66,4.25,6.6,4.25,6.6
Mauritania,1981,5.15,8,5.15,8,166.6,258.66,5.15,8,5.15,8
Eritrea,1981,5.15,8,5.15,8,166.6,258.66,5.15,8,5.15,8
Namibia,1981,4.25,6.6,5.15,8,166.6,258.66,4.25,6.6,4.25,6.6
Oklahoma,1981,5.15,8,5.15,8,166.6,258.66,5.15,8,5.15,8
Gambia,1981,6,9.32,5.15,8,166.6,258.66,6,9.32,6,9.32
Botswana,1981,5.15,8,5.15,8,166.6,258.66,5.15,8,5.15,8
Puerto Rico,1981,1.2,1.86,5.15,8,166.6,258.66,1.2,1.86,5.15,8
Rhode Island,1981,5.15,8,5.15,8,166.6,258.66,5.15,8,5.15,8
Gabon,1981,0,0,5.15,8,166.6,258.66,0,0,0,0
Lesotho,1981,5.15,8,5.15,8,166.6,258.66,5.15,8,5.15,8
Mauritius,1981,0,0,5.15,8,166.6,258.66,0,0,0,0
Eswatini,1981,3.35,5.2,5.15,8,166.6,258.66,3.35,5.2,3.35,5.2
Djibouti,1981,4.65,7.22,5.15,8,166.6,258.66,4.65,7.22,4.65,7.22
Utah,1981,5.15,8,5.15,8,166.6,258.66,5.15,8,5.15,8
Vermont,1981,5.25,8.15,5.15,8,166.6,258.66,5.25,8.15,5.25,8.15
Comoros,1981,5.15,8,5.15,8,166.6,258.66,5.15,8,5.15,8
CaboVerde,1981,4.9,7.61,5.15,8,166.6,258.66,4.9,7.61,4.9,7.61
Seychelles,1981,4.75,7.37,5.15,8,166.6,258.66,4.75,7.37,4.75,7.37
Wisconsin,1981,5.15,8,5.15,8,166.6,258.66,5.15,8,5.15,8
Wyoming,1981,1.6,2.48,5.15,8,166.6,258.66,1.6,2.48,1.6,2.48
Nigeria,1982,0,0,5.15,7.74,172.2,258.66,0,0,0,0
Ethiopia,1982,5.65,8.49,5.15,7.74,172.2,258.66,5.65,8.49,5.65,8.49
Egypt,1982,0,0,5.15,7.74,172.2,258.66,0,0,0,0
DRcongo,1982,5.15,7.74,5.15,7.74,172.2,258.66,5.15,7.74,5.15,7.74
Tanzania,1982,5.75,8.64,5.15,7.74,172.2,258.66,5.75,8.64,5.75,8.64
SouthAfrica,1982,5.15,7.74,5.15,7.74,172.2,258.66,5.15,7.74,5.15,7.74
Kenya,1982,6.15,9.24,5.15,7.74,172.2,258.66,6.15,9.24,6.15,9.24
Uganda,1982,5.65,8.49,5.15,7.74,172.2,258.66,5.65,8.49,5.65,8.49
Algeria,1982,6.15,9.24,5.15,7.74,172.2,258.66,6.15,9.24,6.15,9.24
Sudan,1982,0,0,5.15,7.74,172.2,258.66,0,0,0,0
Morocco,1982,3.25,4.88,5.15,7.74,172.2,258.66,3.25,4.88,3.25,4.88
Angola,1982,5.15,7.74,5.15,7.74,172.2,258.66,5.15,7.74,5.15,7.74
Mozambique,1982,5.25,7.89,5.15,7.74,172.2,258.66,5.25,7.89,5.25,7.89
Ghana,1982,5.15,7.74,5.15,7.74,172.2,258.66,5.15,7.74,5.15,7.74
Madagascar,1982,5.15,7.74,5.15,7.74,172.2,258.66,5.15,7.74,5.15,7.74
Cameron,1982,5.15,7.74,5.15,7.74,172.2,258.66,5.15,7.74,5.15,7.74
cotetrichy,1982,5.15,7.74,5.15,7.74,172.2,258.66,5.15,7.74,5.15,7.74
Niger,1982,2.65,3.98,5.15,7.74,172.2,258.66,2.65,3.98,2.65,3.98
BurkinaFaso,1982,5.15,7.74,5.15,7.74,172.2,258.66,5.15,7.74,5.15,7.74
mali,1982,0,0,5.15,7.74,172.2,258.66,0,0,0,0
malawi,1982,5.15,7.74,5.15,7.74,172.2,258.66,5.15,7.74,5.15,7.74
Zambia,1982,5.15,7.74,5.15,7.74,172.2,258.66,5.15,7.74,5.15,7.74
Senegal,1982,6,9.01,5.15,7.74,172.2,258.66,6,9.01,6,9.01
Zimbabwe,1982,5.15,7.74,5.15,7.74,172.2,258.66,5.15,7.74,5.15,7.74
Guinea,1982,4.9,7.36,5.15,7.74,172.2,258.66,4.9,7.36,5.15,7.74
Rwanda,1982,0,0,5.15,7.74,172.2,258.66,0,0,0,0
Benin,1982,5.15,7.74,5.15,7.74,172.2,258.66,5.15,7.74,5.15,7.74
Burundi,1982,4,6.01,5.15,7.74,172.2,258.66,4,6.01,5.15,7.74
Tunisia,1982,5.15,7.74,5.15,7.74,172.2,258.66,5.15,7.74,5.15,7.74
Nevada,1982,5.15,7.74,5.15,7.74,172.2,258.66,5.15,7.74,5.15,7.74
Togo,1982,5.15,7.74,5.15,7.74,172.2,258.66,5.15,7.74,5.15,7.74
Libya,1982,5.15,7.74,5.15,7.74,172.2,258.66,5.15,7.74,5.15,7.74
Congo,1982,4.25,6.38,5.15,7.74,172.2,258.66,4.25,6.38,4.25,6.38
Liberia,1982,4.25,6.38,5.15,7.74,172.2,258.66,4.25,6.38,4.25,6.38
Mauritania,1982,5.15,7.74,5.15,7.74,172.2,258.66,5.15,7.74,5.15,7.74
Eritrea,1982,5.15,7.74,5.15,7.74,172.2,258.66,5.15,7.74,5.15,7.74
Namibia,1982,2.8,4.21,5.15,7.74,172.2,258.66,2.8,4.21,4.25,6.38
Oklahoma,1982,2,3,5.15,7.74,172.2,258.66,2,3,5.15,7.74
Gambia,1982,6.5,9.76,5.15,7.74,172.2,258.66,6.5,9.76,6.5,9.76
Botswana,1982,5.15,7.74,5.15,7.74,172.2,258.66,5.15,7.74,5.15,7.74
Puerto Rico,1982,3.61,5.42,5.15,7.74,172.2,258.66,3.61,5.42,5.15,7.74
Rhode Island,1982,5.65,8.49,5.15,7.74,172.2,258.66,5.65,8.49,5.65,8.49
Gabon,1982,0,0,5.15,7.74,172.2,258.66,0,0,0,0
Lesotho,1982,5.15,7.74,5.15,7.74,172.2,258.66,5.15,7.74,5.15,7.74
Mauritius,1982,0,0,5.15,7.74,172.2,258.66,0,0,0,0
Eswatini,1982,3.35,5.03,5.15,7.74,172.2,258.66,3.35,5.03,3.35,5.03
Djibouti,1982,4.3,6.46,5.15,7.74,172.2,258.66,4.3,6.46,4.65,6.98
Utah,1982,5.15,7.74,5.15,7.74,172.2,258.66,5.15,7.74,5.15,7.74
Vermont,1982,5.75,8.64,5.15,7.74,172.2,258.66,5.75,8.64,5.75,8.64
Comoros,1982,5.15,7.74,5.15,7.74,172.2,258.66,5.15,7.74,5.15,7.74
CaboVerde,1982,6.5,9.76,5.15,7.74,172.2,258.66,6.5,9.76,6.5,9.76
Seychelles,1982,5.15,7.74,5.15,7.74,172.2,258.66,5.15,7.74,5.15,7.74
Wisconsin,1982,5.15,7.74,5.15,7.74,172.2,258.66,5.15,7.74,5.15,7.74
Wyoming,1982,1.6,2.4,5.15,7.74,172.2,258.66,1.6,2.4,1.6,2.4
Nigeria,1983,0,0,5.15,7.52,177.1,258.66,0,0,0,0
Ethiopia,1983,5.65,8.25,5.15,7.52,177.1,258.66,5.65,8.25,5.65,8.25
Egypt,1983,0,0,5.15,7.52,177.1,258.66,0,0,0,0
DRcongo,1983,5.15,7.52,5.15,7.52,177.1,258.66,5.15,7.52,5.15,7.52
Tanzania,1983,6.25,9.13,5.15,7.52,177.1,258.66,6.25,9.13,6.25,9.13
SouthAfrica,1983,5.15,7.52,5.15,7.52,177.1,258.66,5.15,7.52,5.15,7.52
Kenya,1983,6.4,9.35,5.15,7.52,177.1,258.66,6.4,9.35,6.4,9.35
Uganda,1983,6.15,8.98,5.15,7.52,177.1,258.66,6.15,8.98,6.15,8.98
Algeria,1983,6.15,8.98,5.15,7.52,177.1,258.66,6.15,8.98,6.15,8.98
Sudan,1983,0,0,5.15,7.52,177.1,258.66,0,0,0,0
Morocco,1983,3.25,4.75,5.15,7.52,177.1,258.66,3.25,4.75,3.25,4.75
Angola,1983,5.15,7.52,5.15,7.52,177.1,258.66,5.15,7.52,5.15,7.52
Mozambique,1983,5.25,7.67,5.15,7.52,177.1,258.66,5.25,7.67,5.25,7.67
Ghana,1983,5.15,7.52,5.15,7.52,177.1,258.66,5.15,7.52,5.15,7.52
Madagascar,1983,5.15,7.52,5.15,7.52,177.1,258.66,5.15,7.52,5.15,7.52
Cameron,1983,5.15,7.52,5.15,7.52,177.1,258.66,5.15,7.52,5.15,7.52
cotetrichy,1983,5.15,7.52,5.15,7.52,177.1,258.66,5.15,7.52,5.15,7.52
Niger,1983,2.65,3.87,5.15,7.52,177.1,258.66,2.65,3.87,2.65,3.87
BurkinaFaso,1983,5.15,7.52,5.15,7.52,177.1,258.66,5.15,7.52,5.15,7.52
mali,1983,0,0,5.15,7.52,177.1,258.66,0,0,0,0
malawi,1983,5.15,7.52,5.15,7.52,177.1,258.66,5.15,7.52,5.15,7.52
Zambia,1983,5.15,7.52,5.15,7.52,177.1,258.66,5.15,7.52,5.15,7.52
Senegal,1983,6.75,9.86,5.15,7.52,177.1,258.66,6.75,9.86,6.75,9.86
Zimbabwe,1983,5.15,7.52,5.15,7.52,177.1,258.66,5.15,7.52,5.15,7.52
Guinea,1983,4.9,7.16,5.15,7.52,177.1,258.66,4.9,7.16,5.15,7.52
Rwanda,1983,0,0,5.15,7.52,177.1,258.66,0,0,0,0
Benin,1983,5.15,7.52,5.15,7.52,177.1,258.66,5.15,7.52,5.15,7.52
Burundi,1983,4,5.84,5.15,7.52,177.1,258.66,4,5.84,5.15,7.52
Tunisia,1983,5.15,7.52,5.15,7.52,177.1,258.66,5.15,7.52,5.15,7.52
Nevada,1983,5.15,7.52,5.15,7.52,177.1,258.66,5.15,7.52,5.15,7.52
Togo,1983,5.15,7.52,5.15,7.52,177.1,258.66,5.15,7.52,5.15,7.52
Libya,1983,5.15,7.52,5.15,7.52,177.1,258.66,5.15,7.52,5.15,7.52
Congo,1983,4.25,6.21,5.15,7.52,177.1,258.66,4.25,6.21,4.25,6.21
Liberia,1983,5.15,7.52,5.15,7.52,177.1,258.66,5.15,7.52,5.15,7.52
Mauritania,1983,5.15,7.52,5.15,7.52,177.1,258.66,5.15,7.52,5.15,7.52
Eritrea,1983,5.15,7.52,5.15,7.52,177.1,258.66,5.15,7.52,5.15,7.52
Namibia,1983,2.8,4.09,5.15,7.52,177.1,258.66,2.8,4.09,4.25,6.21
Oklahoma,1983,2,2.92,5.15,7.52,177.1,258.66,2,2.92,5.15,7.52
Gambia,1983,6.5,9.49,5.15,7.52,177.1,258.66,6.5,9.49,6.5,9.49
Botswana,1983,5.15,7.52,5.15,7.52,177.1,258.66,5.15,7.52,5.15,7.52
Puerto Rico,1983,3.61,5.27,5.15,7.52,177.1,258.66,3.61,5.27,5.15,7.52
Rhode Island,1983,6.15,8.98,5.15,7.52,177.1,258.66,6.15,8.98,6.15,8.98
